step,T_Loss,T_Accuracy,T_Precision,T_Recall,T_F1,V_Loss,V_Accuracy,V_Precision,V_Recall,V_F1,Elapsed_time
555,3.071805210750456,0.17229241877256318,0.06443562630063303,0.12424720398175856,0.07572949082891928,2.8676842181913313,0.1766497461928934,0.0787242763094258,0.07038188826884739,0.03893542844918583,553.435
1109,2.754200188046328,0.2236236462093863,0.10077940176940306,0.1581981383075596,0.11224218605753682,2.8122666266656693,0.22538071065989848,0.10356442855723431,0.1107735619193436,0.0773141439073259,1165.451
1663,2.587585809428769,0.2717734657039711,0.14811524788337266,0.1909642382059597,0.15417980163698866,2.4452013315693026,0.2923857868020305,0.15466085419691417,0.1763307570094132,0.14224061523587742,1764.808
2217,2.44531327830325,0.29661552346570397,0.1720500432712567,0.20513940425801197,0.17496550417763895,2.5073127938855078,0.28730964467005077,0.14078707869880974,0.16398508198456713,0.12901503195448932,2358.192
2771,2.3481028736283203,0.3185920577617328,0.1862408777046079,0.22222867753299,0.18989303480242234,2.2950113165763115,0.31573604060913707,0.19507944023607346,0.19291532105899384,0.16397928086915475,2940.373
3325,2.2486726465208005,0.34749548736462094,0.21026388982856026,0.23984497685829553,0.21155936338452566,2.199617503150817,0.35431472081218274,0.2943978581144783,0.24352999181906831,0.22275257751877975,3524.336
3879,2.182846933065339,0.35507671480144404,0.2216000876620021,0.24902595197736882,0.22151452637594257,2.0980597869042428,0.3725888324873096,0.30877924249083916,0.2522375557566231,0.23545196817745317,4097.378
4433,2.1279292743558917,0.37305956678700364,0.23396224687964504,0.26061461027650157,0.23381185640504745,2.1456912198374347,0.37360406091370557,0.30326050046387315,0.23284359042340733,0.2287584218129796,4685.314
4987,2.1071830966412377,0.37944494584837546,0.23907895305608198,0.2642016170219503,0.23824757831097954,2.1012265374583583,0.3756345177664975,0.3129748818050282,0.25751684262127195,0.24648427980806042,5297.268
5541,2.0590511179572837,0.3839350180505415,0.2441150022294674,0.2694828171527076,0.2436370761555779,2.12856238695883,0.36751269035532996,0.27389783358211695,0.2673839572170342,0.24644573879131312,5868.983
6095,2.024645279676045,0.3973826714801444,0.2562373997087859,0.2818480071260755,0.25571314340664725,2.000961782470826,0.4030456852791878,0.37769307925044016,0.2926826908750621,0.283009663648789,6439.971
6649,1.986936201472575,0.407129963898917,0.2662847435139216,0.2887621182485148,0.2653407806883083,1.9897653941185243,0.41928934010152286,0.36414833137810243,0.2847451217656679,0.2815209498805987,7013.954
7203,1.9556024141260002,0.41588447653429605,0.27359772374163943,0.29707273088357583,0.2717442857760727,1.955457741214383,0.4131979695431472,0.35021213989887034,0.27572380783358386,0.2637950430052862,7596.216
7757,1.9512631079780496,0.4154332129963899,0.27283111966738155,0.29559420070322684,0.2710653621301856,1.9204322195822192,0.4203045685279188,0.34623927200219323,0.2883474515216311,0.286727912746804,8185.871
8311,1.9213731685915578,0.4247518050541516,0.28040830606857675,0.3006423345278439,0.2778630969603151,1.9028702147545353,0.4416243654822335,0.37032130910323485,0.30495799721038513,0.3017861142636608,8780.762
8865,1.8896111427446565,0.4278880866425993,0.28277014344791546,0.3075570883293147,0.28142833613522655,1.8943546818148704,0.44263959390862945,0.38943531736238024,0.322326445783503,0.3068691695915762,9372.733
9419,1.879694100106236,0.4307987364620939,0.2861755069250932,0.3090941528246718,0.2846808387903702,1.969201745525483,0.3928934010152284,0.3283318235740835,0.27292852348330154,0.26597166498555336,9955.318
9973,1.855907530991179,0.44645758122743684,0.29962262330771444,0.32110361275703636,0.2967481678884594,1.8963103313599863,0.43451776649746193,0.3966606564344707,0.3130705514940071,0.30921033253846514,10547.319
10527,1.858241066820785,0.4355370036101083,0.29142515709170325,0.31180433509072475,0.2879292233022585,1.827286289584252,0.46802030456852795,0.4135796705073588,0.343556787784894,0.33908913743673025,11127.775
11081,1.820742016234553,0.44591606498194947,0.29651051871323814,0.3173015146367104,0.2943077683147262,1.9693368519506147,0.42741116751269037,0.35758138852253096,0.3555088653006928,0.33363741997416346,11729.891
