step,T_Loss,T_Accuracy,T_Precision,T_Recall,T_F1,V_Loss,V_Accuracy,V_Precision,V_Recall,V_F1,Elapsed_time
555,2.1830732284470153,0.41033393501805054,0.2539143653597889,0.2933015054010289,0.2591849439595916,1.6382231058612946,0.515736040609137,0.43750992098298774,0.44774488394175743,0.38381713847038057,749.103
1109,1.2592619684413882,0.6223149819494584,0.4623843198040389,0.4683594385035771,0.4550043944096735,1.1042328366348821,0.6558375634517767,0.5873944292133897,0.5645391941575609,0.5297627985173542,1498.113
1663,0.9971007565944203,0.6918998194945848,0.543100025940904,0.5428993811897804,0.5338573954367963,0.9567288338176666,0.7045685279187818,0.6359987582292634,0.6403390884670733,0.6138015084826615,2255.357
2217,0.8502907215849588,0.7363718411552347,0.5949363990847228,0.596391078244528,0.5876442683106139,0.8874251731941777,0.7208121827411168,0.6387151479594338,0.6268481203084855,0.6059163089304491,3018.371
2771,0.7636580320364301,0.7561823104693141,0.6225387613619559,0.6206088294197886,0.6135165589738301,0.844577091595819,0.750253807106599,0.6920923927616942,0.6714213130956791,0.6510897284670756,3770.565
3325,0.7132209985372392,0.774638989169675,0.6470396822365294,0.6466059023941846,0.6390045843343853,0.7103016811513132,0.7776649746192893,0.6882020676920174,0.6966914296652998,0.667944327125694,4529.058
3879,0.6767098066339854,0.7849503610108304,0.6597074117405616,0.6590643328606763,0.6517854396530235,0.6661960921220241,0.7888324873096447,0.7347675814227493,0.721717117975121,0.7013384245650022,5279.987
4433,0.6338238474317837,0.7949684115523467,0.6748654711911485,0.6742341694096315,0.6673265859761198,0.6147946340422477,0.8121827411167513,0.7447965700490498,0.7452620124952247,0.7341003106112908,6034.805
4987,0.5994802687572658,0.8099503610108303,0.6944065202465277,0.6930341464335199,0.6870044414814758,0.7083398704567263,0.7583756345177665,0.6984784343002117,0.6604963603736311,0.651182946859015,6807.562
5541,0.5747673648547394,0.8169900722021661,0.7021976800374274,0.6973173893564826,0.6932069919650479,0.6787369753564557,0.7898477157360406,0.7379002173200592,0.7380628708936443,0.7150188790725858,7555.394
6095,0.5412539171075132,0.8234882671480144,0.7108028626052971,0.7084894677781969,0.7033398400091672,0.628549330417187,0.7918781725888325,0.7564542482355673,0.7263238997516009,0.7083672775967409,8311.811
6649,0.5339320486055061,0.828091155234657,0.7193034443581063,0.7195061303977532,0.7128404894796987,0.8432112071783312,0.7411167512690355,0.7423847010274626,0.6503403383435307,0.6394163089228901,9077.303
7203,0.5167455416751037,0.8341606498194946,0.7290524056571828,0.7257534939796998,0.7211292312499014,0.5248976980125711,0.8446700507614213,0.796422273186939,0.7870099980854943,0.7827200148101748,9822.478
7757,0.4933839282525253,0.8394404332129964,0.7352110884276688,0.7342706147554582,0.7284536258595141,0.5785393930010257,0.8142131979695432,0.7638313406910564,0.7360001375089664,0.7354753701960008,10574.287
8311,0.47289508361947663,0.8451037906137184,0.7434981094824613,0.7438883013320925,0.7374865777542887,0.5230084797067027,0.8446700507614213,0.813032707315611,0.7731793884080311,0.7735599631467931,11327.037
8865,0.4707750915499263,0.8429828519855596,0.7400172556329652,0.7384218617485372,0.7329699711976951,0.6028035481370264,0.8081218274111676,0.7605367752177908,0.726261892439273,0.7270468017801235,12090.578
9419,0.4526249478917421,0.8521886281588448,0.7526227133456538,0.7513362783902042,0.7460784641993096,0.6430998533483474,0.7939086294416243,0.7630223239548976,0.7421730716210607,0.7190175329961263,12834.863
9973,0.4371052624368603,0.8529783393501805,0.7577012724168645,0.754392928528207,0.750153338509614,0.5510406726069988,0.8324873096446701,0.7992534902115374,0.7810231118938786,0.7720555000176006,13591.205
10527,0.4322258953798549,0.8573781588447653,0.7593179062487586,0.7565000495645092,0.7525938439586455,0.5568473792725033,0.8375634517766497,0.7728451496404283,0.762481495468486,0.7588921377480271,14340.035
11081,0.42176491300498103,0.8571750902527075,0.7602445195725944,0.7575909674054814,0.7536961794613496,0.5258741345136396,0.8355329949238579,0.8089191356470211,0.7719686083107765,0.7741376731563354,15102.066
