step,T_Loss,T_Accuracy,T_Precision,T_Recall,T_F1,V_Loss,V_Accuracy,V_Precision,V_Recall,V_F1,Elapsed_time
555,2.391212297045367,0.3755640794223827,0.2298879509771046,0.26720370445618663,0.23474827102788987,1.57859173897774,0.601015228426396,0.4967229838392108,0.43098822255419844,0.40641068469392205,738.507
1109,1.5743768835971501,0.5731723826714802,0.41380714085460574,0.42410648551586994,0.4080864158972914,1.1561508620938947,0.6994923857868021,0.613362157310419,0.5704190423344911,0.5647762752685519,1423.120
1663,1.3149260000631697,0.6335965703971119,0.4837253748755626,0.48650980822178796,0.47493314034526063,1.0512254843788762,0.7208121827411168,0.651646435435107,0.6006802488133838,0.5901296643863725,2136.624
2217,1.1868328659220293,0.662861010830325,0.5119260686117719,0.5096340568314296,0.5015399710006534,0.9165485707982894,0.7421319796954314,0.6888792594020944,0.6392395595870306,0.6339097305277016,2817.310
2771,1.0790484454550038,0.6919675090252708,0.551144776813185,0.5455255134058881,0.538645183019805,0.8680855309770953,0.749238578680203,0.6692883233942399,0.6513137336259777,0.6402686554615873,3516.630
3325,1.0420208783141112,0.6979693140794224,0.5600943136741915,0.5541086546284766,0.5478408736282355,0.7784128429428223,0.7756345177664975,0.7012999002942155,0.6759344822761146,0.6711061061663292,4231.643
3879,0.9749951455674877,0.7187048736462094,0.5785460210446033,0.5752212026004827,0.5680484580477995,0.7700442248775113,0.7847715736040609,0.6931201064692801,0.6981417897362259,0.6835893654196908,4940.782
4433,0.9707896870557582,0.7091155234657041,0.5716168733392717,0.5645092858069126,0.5587949138675212,0.7257587155026775,0.7888324873096447,0.7039017346982109,0.7088022160895535,0.6942771656610922,5673.601
4987,0.907808939364843,0.7288583032490975,0.590602820761527,0.5854445667960306,0.5797775895495338,0.7335258433895726,0.7807106598984772,0.7201521259921007,0.7117649748811228,0.6922697963544036,6383.197
5541,0.9008308285948171,0.7297608303249098,0.5959267794812275,0.5884804588998657,0.5839189606744698,0.7002255815652109,0.7888324873096447,0.7460729870476934,0.716181999917155,0.7061061521950707,7121.906
6095,0.8835678742626945,0.7328068592057763,0.6012847553313176,0.5964392407907486,0.5896587297387332,0.8023209773725078,0.76751269035533,0.7051741306068531,0.7193617642841469,0.6837758646754037,7844.621
6649,0.8827282530575022,0.7380189530685921,0.6026502759664031,0.5967454289553731,0.5906902631283923,0.663294616726137,0.8020304568527918,0.7723697449629041,0.7375996802028644,0.7308876008807165,8559.046
7203,0.8392011803786678,0.7468637184115523,0.6168901505718358,0.6102479426924537,0.6052677827518159,0.6923749994847083,0.7888324873096447,0.7566480865093999,0.7086994890489631,0.7071934180583085,9270.252
7757,0.8458197313471821,0.7416967509025271,0.6105833214614393,0.6020743774252889,0.5980964383615421,0.7182221393431386,0.7868020304568528,0.7269539227159029,0.7202782429050028,0.6961075865448187,9986.924
8311,0.8104434163454207,0.7561823104693141,0.6260854850729645,0.6194873930544746,0.6146788119250602,0.6687586230616416,0.7918781725888325,0.7012313756297063,0.7088082387895827,0.6891362726138739,10686.597
8865,0.7942843069507327,0.7571976534296029,0.626141473030112,0.6206926712647838,0.6153187406202287,0.682806562031469,0.7979695431472081,0.7261198014540117,0.7311225963828881,0.7133093879591985,11382.171
9419,0.810363228409299,0.7501128158844765,0.6247879211071549,0.6167617691243252,0.6125698279417247,0.6098495572805405,0.8101522842639594,0.7714381085804248,0.7487923508026356,0.7321202114833288,12100.894
