step,T_Loss,T_Accuracy,T_Precision,T_Recall,T_F1,V_Loss,V_Accuracy,V_Precision,V_Recall,V_F1,Elapsed_time
555,2.351570962783662,0.38962093862815883,0.2398308009394248,0.27512898211154696,0.24355424452322105,1.62928512788588,0.6060913705583756,0.5094191817771199,0.4569956041566793,0.44428324476489445,539.446
1109,1.46811670656669,0.6166064981949458,0.45726148383161186,0.4637220215740387,0.4502475004104949,1.1496894398043234,0.6812182741116751,0.6115090168324929,0.5720272621436411,0.5596097106209978,1139.043
1663,1.1379274760880624,0.6956227436823105,0.5436745874750921,0.5458723735001626,0.5359638378363216,0.9041744403300747,0.749238578680203,0.679537123662833,0.6561358347000088,0.6403162865287039,1700.159
2217,0.9781004294268921,0.7318592057761732,0.5880560864652082,0.5839616545722817,0.578062194636535,0.8119394687875625,0.7583756345177665,0.716801416369042,0.6738436906133864,0.6696124206438822,2248.924
2771,0.8771979021789365,0.7547608303249097,0.6253566995549908,0.6170228414921357,0.6129627411299183,0.7434617184823559,0.7898477157360406,0.7593482135201001,0.7247680106175016,0.711018746237192,2841.142
3325,0.8097575270580901,0.7659070397111913,0.6366511857994257,0.6288907527591361,0.6249082414520648,0.6851317353786961,0.7949238578680203,0.7465301667144895,0.7239531352712877,0.7224403548977415,3370.787
3879,0.7631401675164915,0.7744584837545126,0.6473273175995461,0.6397265618133097,0.6361292192863836,0.665424901871912,0.7918781725888325,0.760922485718246,0.7218936671819345,0.7236171652133454,3946.912
4433,0.7514562234551467,0.775586642599278,0.6528966444351387,0.6465627711732105,0.6422583590619823,0.6461945027112961,0.7888324873096447,0.7368038085791959,0.7219810180594589,0.7158348665392058,4510.716
4987,0.7127023040441399,0.7807761732851985,0.655411364000984,0.6486032729172055,0.6446349096666504,0.6292240191851893,0.798984771573604,0.749069555090769,0.7479169887239593,0.7318195577598761,5067.834
5541,0.6948810630622538,0.7892599277978339,0.669610078533326,0.6625865848247405,0.658657841074745,0.5941322275227116,0.8081218274111676,0.7506984685114801,0.7402346831752744,0.7382923753022685,5607.786
6095,0.6620507276875878,0.7961868231046931,0.6765400088925305,0.6691533211551082,0.6659818263020101,0.6146405072462174,0.8091370558375635,0.7676688909594132,0.7513867918657094,0.7484745060447633,6154.529
6649,0.6207589378398893,0.8091606498194945,0.6955363765102749,0.6875600279455466,0.6848956161234693,0.5731961357016717,0.8152284263959391,0.7671092925311871,0.7638923242705191,0.7548266230357437,6718.803
7203,0.5985699589851746,0.8147111913357401,0.7057795469653081,0.6976291799905632,0.6951926842975,0.5635880102072993,0.817258883248731,0.7857000376623514,0.7582460218798097,0.7549494740895392,7257.643
7757,0.5748630929402065,0.8239620938628159,0.7153230806533624,0.7093688636797016,0.7059204067483242,0.5161952943571152,0.8395939086294416,0.7950737954374929,0.7831096706320363,0.7811128522720592,7820.846
8311,0.5411052372481419,0.8281814079422383,0.7197585536132559,0.7134128281084596,0.7101053095457072,0.5220033300499762,0.8365482233502538,0.7824324433722969,0.7770102786016186,0.7723972120172309,8374.845
8865,0.5517050641982241,0.8282265342960289,0.7266921668639128,0.7194795486377917,0.7166595895259754,0.5509662137877557,0.8274111675126904,0.7722671305429409,0.7706921689820315,0.763663972993497,8909.195
9419,0.5687823968700769,0.822360108303249,0.7149705290400318,0.7075709970934049,0.7048191837700412,0.5941823841102661,0.8192893401015229,0.7990767701161883,0.7571180583496803,0.7646184565644263,9464.340
9973,0.5480883275612597,0.8310469314079422,0.7279704859098777,0.7197919632010015,0.7175147559057573,0.5190830966157298,0.8365482233502538,0.8092696625519187,0.7831979166051577,0.7830405238355965,10047.683
10527,0.4976450339269014,0.8421028880866426,0.7402197533338493,0.7325875793692532,0.730771912614639,0.47939288255668455,0.8426395939086294,0.8012226654113398,0.7966449237310493,0.7918230925159097,10601.620
11081,0.4879443029795743,0.8462319494584838,0.7474409997341661,0.7389497213584906,0.737417218406005,0.48647506270677815,0.8456852791878172,0.8081806694311646,0.8067192878657792,0.798484546353181,11166.741
