step,T_Loss,T_Accuracy,T_Precision,T_Recall,T_F1,V_Loss,V_Accuracy,V_Precision,V_Recall,V_F1
138,1.5591632928291377,0.4222019464720195,0.25085260827991873,0.3449925421519097,0.2612163649788119,1.6499736532568932,0.37448559670781895,0.2618370379472686,0.31795514737944497,0.27446365171071474
