step,T_Loss,T_Accuracy,T_Precision,T_Recall,T_F1,V_Loss,V_Accuracy,V_Precision,V_Recall,V_F1,Elapsed_time
278,2.417606926566857,0.38485837267425715,0.21636024003620422,0.2729261041430095,0.22375386731310984,1.7672363212031703,0.5350253807106599,0.38533617498115047,0.3733113719947849,0.3535001980330878,535.231
555,1.5984306550628442,0.5779470980283254,0.39826528375165815,0.43765286120118624,0.3980639764769106,1.3178376209351323,0.6558375634517767,0.5951685037346279,0.538037824104212,0.5267796671318763,1109.748
832,1.2952127123137243,0.6521799500138851,0.4838549554737836,0.5081124792702907,0.4790051609706865,1.1305056022059532,0.7035532994923858,0.6252878197687745,0.5922084769578124,0.5792588166133201,1671.521
1109,1.1419801649634158,0.6938090113857263,0.538003781242422,0.550831875601302,0.5279548137654431,0.9914381907832238,0.716751269035533,0.6841780878652208,0.6228359030333369,0.6198500289349431,2229.351
1386,1.0378185136223528,0.7095685226326021,0.56173775880712,0.5726807012312881,0.5506292041668087,0.94288769364357,0.7248730964467005,0.6777155310011032,0.632796857231873,0.6234193328447242,2790.214
1663,0.971317134394112,0.7189322410441544,0.5779456937156784,0.5845079850389358,0.5656672962342916,0.8898018194783118,0.7401015228426396,0.7040495468248009,0.6796806407743832,0.6651291286879484,3367.539
1940,0.9455632540508297,0.7284434879200222,0.5911217109650844,0.5976914704787974,0.5793326528042447,0.9486138714898017,0.7248730964467005,0.7126642523508115,0.6613931395068752,0.6565097273181137,3959.378
2217,0.9219169631761764,0.7316283671202444,0.5898650489032671,0.59016919507314,0.5749308210767569,0.8386583020610194,0.7350253807106599,0.7144273666097669,0.6486329849778683,0.6466298965366609,4566.750
2494,0.883747340432143,0.7402804776450986,0.6048407900152726,0.6108163600734037,0.5930073351013672,0.8108279166683074,0.7654822335025381,0.7129868844000197,0.6878070883046303,0.6792583429687585,5147.100
2771,0.838892099229007,0.7496702304915301,0.6126215620877064,0.6160189781081302,0.6003093038932733,0.7949922575104621,0.7624365482233503,0.7414469624883059,0.6943649808729352,0.6930975123000092,5692.357
3048,0.81778382394288,0.7579144682032768,0.6238590510065649,0.6283745902509774,0.6118076710554999,0.8388031163523274,0.7390862944162436,0.6875850731142217,0.6497798549017917,0.6546074715445764,6232.472
3325,0.8115823444261447,0.7574979172452097,0.625887089489739,0.6305812507407963,0.6137548995110766,0.7873210801232245,0.7695431472081218,0.7202661932775606,0.704945420228029,0.7002458426022231,6806.685
3602,0.8003523728477395,0.7583570535962233,0.6255022626340834,0.6287246567477821,0.6128723592214506,0.7722663273734431,0.7614213197969543,0.7382641990600688,0.6865664990440695,0.6889439752910526,7369.671
3879,0.7905926838893753,0.759407109136351,0.6266622791955195,0.6287624460919004,0.6133191244286358,0.7822684991744256,0.7685279187817259,0.7195635793783716,0.7061278974591207,0.6989213264809275,7971.367
4156,0.7744108774171409,0.7668789919466815,0.6337027985438541,0.6377644552164878,0.6220759990935618,0.73287441461317,0.7756345177664975,0.7423072054845505,0.7018099615279387,0.7018931095701266,8502.428
4433,0.7383754682670001,0.7709750763676757,0.6444794842754906,0.6428649882252149,0.6304823983670113,0.7173587862522371,0.7908629441624365,0.7487086855057796,0.7297739550120605,0.726796013781837,9078.539
4710,0.7398500926658135,0.7740731741183005,0.6467295633680764,0.6483164217411607,0.6344844762638444,0.7043812303773819,0.7857868020304568,0.7517464949341354,0.7137926424318318,0.7164749875571065,9654.051
4987,0.7222526053551732,0.7769803526798111,0.6511797450201261,0.6492791094288681,0.6365232131521228,0.7093934493680154,0.7878172588832487,0.7446543283604244,0.7237956789201887,0.7176401277932508,10233.958
5264,0.6994149980239489,0.7859448764232158,0.6632206694009263,0.6693939548836731,0.6532029048271804,0.7058638680365777,0.7888324873096447,0.7372283884113793,0.7054864187413162,0.705219656496006,10773.952
5541,0.7231158139688444,0.7768415023604555,0.6454059037449571,0.6473115694520755,0.6328757572364497,0.7508127814339053,0.7857868020304568,0.7465093803450009,0.7195220313042359,0.7225490246209263,11276.105
