step,T_Loss,T_Accuracy,T_Precision,T_Recall,T_F1,V_Loss,V_Accuracy,V_Precision,V_Recall,V_F1,Elapsed_time
555,2.2262236562016207,0.388086642599278,0.235165322212583,0.2777630761591484,0.24099935713853277,1.6756342611005228,0.49746192893401014,0.44639297356784874,0.3542296769847246,0.3464664144910129,786.501
1109,1.2714599618412528,0.6180279783393502,0.4642476098415379,0.47328690280575125,0.4573672007627438,1.2298777593720345,0.6487309644670051,0.5087749404948939,0.5431136646311229,0.4863088830522887,1568.841
1663,0.9901173015525194,0.6907265342960289,0.5444314753483299,0.5434823247137606,0.5347314886399583,0.9607077471671566,0.716751269035533,0.6333741157640943,0.6044639105666725,0.5866626791466784,2339.860
2217,0.8573269561632445,0.737206678700361,0.6007095901915345,0.601952764872401,0.5928376368900372,0.8199856990287381,0.7451776649746192,0.6735549323629944,0.6646099997377475,0.6411092191467143,3127.146
2771,0.7930478866780277,0.7550315884476535,0.624114935481538,0.6176356179524425,0.6122500087090186,0.7789102052488635,0.7644670050761422,0.7083723995065678,0.6506648919963217,0.6578700774261799,3906.590
3325,0.7081746890038144,0.7775496389891696,0.6517242427030059,0.6531918034066079,0.6443762128002866,0.7859142958637206,0.7644670050761422,0.6691321368987719,0.6912371204404579,0.6508197386431313,4681.659
3879,0.6679942899985434,0.7838673285198555,0.661476052692655,0.6596482943237476,0.6529950407710894,0.6295347776143781,0.798984771573604,0.7306637762948973,0.6894746170350556,0.674906189728653,5466.144
4433,0.6160781750798441,0.8030685920577617,0.6840152736805672,0.6805084568230764,0.6753043338110362,0.6068126738311783,0.8121827411167513,0.7661902302830615,0.7486476048102834,0.7349871164548658,6254.491
4987,0.5897791307244705,0.8071750902527076,0.6881221524256036,0.6858843569975879,0.6806687818731111,0.6082593914001219,0.8121827411167513,0.7470922038829209,0.7300217222397521,0.7224625581418251,7035.140
5541,0.5658944707081421,0.8174638989169675,0.7081306851431395,0.7072346220495412,0.7008001816715632,0.6197025367329198,0.8081218274111676,0.744365409790589,0.754800790535651,0.7348879292925433,7809.018
6095,0.5516356208667643,0.8273691335740072,0.7205511202057919,0.7167157331894548,0.7125296880793133,0.5729055349384585,0.8263959390862944,0.7720088023581618,0.7529486345055764,0.7397001975978631,8586.662
6649,0.5113727359390323,0.831317689530686,0.7228484209100478,0.7194524134510624,0.7146620266900316,0.5976624356642846,0.8091370558375635,0.7809731071138921,0.7057089370857108,0.7213910662682392,9366.300
7203,0.5061215769351605,0.8351985559566787,0.7256612129131225,0.7248858764422607,0.7190636930825375,0.5137401087389838,0.8365482233502538,0.7680173106025311,0.796499213922656,0.7595266854903375,10162.705
7757,0.49566517435417706,0.8396209386281588,0.7362740079355311,0.7349737086353385,0.7296837956308088,0.5627902839933673,0.8223350253807107,0.7563571476590288,0.7389606747627745,0.734516167172852,10928.858
8311,0.47269442563856334,0.8398240072202166,0.7366162830269911,0.7359406654353617,0.7302667363325648,0.5350369028146228,0.8456852791878172,0.799035346641746,0.7628705826285399,0.7584802892378965,11705.056
8865,0.4607469661073887,0.8448781588447654,0.7446905586073228,0.7412085427170796,0.7368030440458772,0.5323327309902637,0.8324873096446701,0.7604741596891422,0.7806993620552442,0.7552079474253978,12482.562
9419,0.4506192903575699,0.8518727436823105,0.7557311792868917,0.7555293174586228,0.7496850138340423,0.609890221347732,0.8091370558375635,0.7286999285813406,0.7398566217201579,0.7011566228020792,13253.676
9973,0.4308894610348484,0.8560920577617328,0.761020964943639,0.761068569060911,0.7552397355502912,0.499011673874432,0.8446700507614213,0.7745982897495509,0.7849778091472466,0.759473144976823,14035.959
10527,0.441007994831496,0.8551218411552347,0.7581175054966491,0.7569151590209741,0.7515379231974177,0.5253870428329513,0.8345177664974619,0.807397053165355,0.7479404824419258,0.7550784337592888,14819.598
11081,0.42097925045443463,0.8600406137184116,0.7695340197220346,0.7672800757907596,0.7625746070877918,0.507706111236926,0.8375634517766497,0.7823671375021657,0.7872935012973094,0.7656364932220526,15597.255
