step,T_Loss,T_Accuracy,T_Precision,T_Recall,T_F1,V_Loss,V_Accuracy,V_Precision,V_Recall,V_F1,Elapsed_time
555,2.4268127839057456,0.3674864620938628,0.22146335910701156,0.25608927713262036,0.22527869590160304,1.6581748051028098,0.582741116751269,0.4779310176265277,0.4017363261400503,0.37879635612689516,900.493
1109,1.5230687626432426,0.5978790613718412,0.4401605494480907,0.44917102086845984,0.43404519832754446,1.1023813423610502,0.7279187817258883,0.6225567242031472,0.5916816114213069,0.577225480428925,1786.853
1663,1.1711381798616816,0.6830776173285199,0.5342152090257093,0.5334905349293533,0.5241002767704996,0.9701273325950869,0.7411167512690355,0.652343741824845,0.6284542968786451,0.6097346051528909,2726.122
2217,1.0042326260452237,0.7282716606498194,0.5907932486876709,0.5878479462623,0.5804549886195447,0.8936067555219896,0.7441624365482233,0.6388118485439467,0.6478645304751491,0.6268377780429927,3634.228
2771,0.8977815634722314,0.7472021660649819,0.6108138864690571,0.6050374733353091,0.6002956161860488,0.7633125354205409,0.766497461928934,0.7046457786115002,0.6701229456137598,0.6621403981562407,4540.623
3325,0.8486023816391018,0.7517148014440433,0.6228259924626272,0.6167840414566722,0.611111155504852,0.8142482907541336,0.7644670050761422,0.7189883432409336,0.6595662365869922,0.6516407463057943,5408.690
3879,0.7969871386078721,0.7600180505415163,0.6320554472136171,0.6236401906784282,0.619711526050583,0.7212560414787261,0.7888324873096447,0.6924542823435529,0.6976260599569264,0.6814039577130606,6353.216
4433,0.7957904947255923,0.7701263537906137,0.6402416824671481,0.632770329749466,0.6288275771797622,0.6887071534029899,0.782741116751269,0.7245000157864331,0.6931262057225738,0.676142816794329,7257.151
4987,0.7206401815268106,0.7850406137184116,0.6629020104074178,0.6541403882350216,0.6510959155475967,0.6354910570286936,0.8010152284263959,0.7424058296685265,0.7141665572260545,0.7069959177330618,8150.627
5541,0.6793669581359474,0.7946074007220216,0.6792460737458977,0.6717886499504214,0.6683563656492455,0.6016719228317661,0.8121827411167513,0.7295866295727823,0.7399516724162545,0.7230038505727139,9101.213
6095,0.6642168562603772,0.7956227436823105,0.6806789981908178,0.6738327412349129,0.6698657886244294,0.6636796382165724,0.7939086294416243,0.7357913929330883,0.7083539400450252,0.6968535635633657,9970.633
6649,0.7005768864271013,0.7808212996389892,0.6583672449516552,0.6511763224278141,0.6473798244396782,0.5953273433110406,0.8091370558375635,0.7425413288692375,0.7435716821369845,0.7286867748565029,10900.197
7203,0.7110952206682212,0.7781362815884476,0.6545630099947278,0.6464747807274714,0.643010533575873,0.6297565411415792,0.8101522842639594,0.7652888683931911,0.7270874704719391,0.7313878553938269,11807.129
7757,0.6644311354424979,0.7947427797833936,0.679686326066037,0.669881301405039,0.6672036741269632,0.6016391423200408,0.8101522842639594,0.7447027229096113,0.7315949381886624,0.7246574159699973,12672.992
8311,0.6262916546409095,0.8044675090252708,0.6885916195946112,0.6812655830744618,0.6777409840191507,0.5514152753016641,0.8274111675126904,0.7840575617201887,0.7589013049355731,0.7603286794730115,13605.679
8865,0.5694465283506184,0.8204873646209386,0.7129815252919387,0.705596899798517,0.7024500906262477,0.545416305262235,0.8243654822335026,0.7681761317064398,0.7345964128121871,0.7374340727340275,14524.446
9419,0.5561418422507896,0.8215478339350181,0.7165168569819237,0.7072425303877038,0.7049156308451945,0.5604043923799069,0.8203045685279188,0.7535713870320648,0.7318981332359868,0.7313520171307867,15490.585
9973,0.530669981149775,0.8303023465703971,0.7257040557868659,0.7188363588935665,0.7162802556642658,0.5213813456075806,0.8365482233502538,0.7811044335940173,0.7598030342440454,0.7567781847478231,16407.579
10527,0.5311806101338528,0.8319268953068591,0.7310086126855674,0.7242237019069808,0.7210192562565909,0.5390029635520712,0.8284263959390863,0.7944285245017315,0.757655842556828,0.7607231978897075,17231.133
11081,0.5822282669803511,0.8151850180505416,0.7087930560391265,0.7017462247008305,0.6986403074975552,0.5892748344809778,0.8081218274111676,0.7430462274351248,0.7304941867044191,0.7248576637925153,18121.292
