step,T_Loss,T_Accuracy,T_Precision,T_Recall,T_F1,V_Loss,V_Accuracy,V_Precision,V_Recall,V_F1,Elapsed_time
555,2.4148462229687384,0.37630866425992776,0.23103758090013654,0.26458097352931853,0.23435234350315598,1.5312286105848127,0.6345177664974619,0.5224586106318879,0.4691586390655537,0.44643873262835826,637.152
1109,1.4796639489352919,0.6156137184115523,0.4540015403520755,0.46511449401882055,0.44900082738488645,1.0770008184256092,0.7147208121827411,0.6466602991882386,0.5911795753126405,0.5774826093460813,1331.556
1663,1.15660440771158,0.6932310469314079,0.5446445793440033,0.5436340741068395,0.5350693691575301,0.860362873923394,0.7441624365482233,0.671933395269224,0.6460737884178068,0.6337300141548072,1968.726
2217,0.9711434277386441,0.733754512635379,0.5913260028016484,0.5888198947733247,0.5818717676294488,0.7565934432129706,0.7918781725888325,0.7377785976521984,0.7095591038241511,0.7011461014844331,2612.086
2771,0.8850447140391984,0.75,0.6166072752084905,0.6096046997035028,0.6052636447818415,0.6917838276393952,0.7969543147208121,0.7715035232832379,0.725697482005691,0.7229861361151084,3268.325
3325,0.8176849257429585,0.7634025270758122,0.6373660123544511,0.6305818021929108,0.6260269602495077,0.6913522570844619,0.7898477157360406,0.7609404486035883,0.7388861728567628,0.7207332329594607,3908.698
3879,0.797943330413598,0.7674638989169675,0.6417244230699677,0.633081500276195,0.6297178462080881,0.5805192892589877,0.8192893401015229,0.7681167275173494,0.7484723382918077,0.7433059101302322,4557.127
4433,0.7199661159881185,0.7875676895306859,0.6683188895381251,0.6594845320524901,0.6568677915542221,0.5618146159235509,0.8274111675126904,0.7822584531574626,0.7579493718382956,0.7512979263091085,5181.816
4987,0.7081981586420149,0.7876128158844765,0.6662532731655686,0.6593102047998293,0.6554751975157286,0.5610037531343198,0.8121827411167513,0.7609439863367287,0.7570023470400606,0.7390533421403517,5822.549
5541,0.6627389697579916,0.7945848375451263,0.6740156599187906,0.6660627720061815,0.6629400787624652,0.5443592614704563,0.8324873096446701,0.7973092783026563,0.7740601286684268,0.7690649030256986,6424.430
6095,0.6963732259798566,0.7886281588447653,0.6679319742763833,0.6571101170516842,0.6554591251480857,0.548717388702977,0.8182741116751269,0.7823555527062173,0.7408957407611076,0.7396050100485676,7031.556
6649,0.6268130555775837,0.8074458483754512,0.695090046572546,0.6871263614498297,0.684425697053843,0.5347342267632484,0.8294416243654822,0.77893240068136,0.7694724566015889,0.7600575296708663,7635.005
7203,0.6244374192202135,0.8041516245487365,0.6888183802001027,0.6803953117421835,0.6772997261391933,0.5287084446078346,0.8304568527918782,0.7948673784027516,0.7745618837960507,0.7657833155715144,8233.355
7757,0.5922926211669126,0.8171705776173285,0.7052794442395053,0.6985703670363052,0.6954195240640382,0.5059473156448333,0.8253807106598985,0.765011307044234,0.7653961406085554,0.7558019994199435,8792.130
8311,0.5693330610917363,0.8209837545126354,0.7116884623107311,0.702475356714597,0.7005179524165029,0.47759870908433394,0.8467005076142132,0.832193276527374,0.7789209449079673,0.7781323525426148,9418.380
8865,0.5296102107203287,0.8360108303249097,0.7314394147677062,0.7237270315106216,0.7216070666093329,0.45825368262106375,0.8517766497461929,0.8069517835513513,0.7905829030167517,0.7865680922582625,10022.756
9419,0.5165279491633069,0.8346796028880867,0.7302184690479504,0.7228956089301728,0.720487615146816,0.4683489432378161,0.8548223350253807,0.8075680072902076,0.7955222591953625,0.7883512942795798,10613.295
9973,0.5019793777124761,0.8439756317689531,0.744845780532484,0.7391163237058106,0.7362378750977719,0.433623684149596,0.8568527918781725,0.8039613560480925,0.8054477533523714,0.7941491622835251,11216.239
10527,0.5270542763778772,0.8323330324909748,0.72911344273404,0.7205205608002146,0.7185848477144574,0.4601093049972288,0.8517766497461929,0.8051795010465514,0.7926333292133076,0.7891498733136545,11816.826
11081,0.4959088431045897,0.8425541516245487,0.745426768578083,0.7386753058531303,0.7356806741171601,0.4578821865781661,0.8517766497461929,0.8152088033829552,0.7958557133898786,0.7946192243057644,12417.203
