step,T_Loss,T_Accuracy,T_Precision,T_Recall,T_F1,V_Loss,V_Accuracy,V_Precision,V_Recall,V_F1,Elapsed_time
555,3.0526336121645214,0.17412003610108304,0.0673598057412601,0.12941665147886303,0.07981346274367594,2.7266057998903337,0.23756345177664975,0.039560582415524986,0.09423474238180121,0.054352680552477904,694.307
1109,2.7547376147246103,0.22163808664259926,0.1026043725375068,0.15743281547300125,0.11291834623116612,2.604694370300539,0.25279187817258886,0.0909438451224406,0.11927500114264819,0.09326044740886227,1397.821
1663,2.582810459799715,0.26310920577617325,0.13885848017706748,0.18361286815267383,0.1459344461571679,2.379943632310437,0.3015228426395939,0.17873815562849027,0.14374300790034353,0.12452263688300431,2091.321
2217,2.455849775123252,0.2947202166064982,0.16309654235063895,0.20498479222493504,0.16950587518047888,2.293395326983544,0.33401015228426395,0.22258775516185744,0.1821762657048757,0.16325114053811068,2797.415
2771,2.3629003842815166,0.3143953068592058,0.18371294038258287,0.22026984355236529,0.18787323428997538,2.228584543351204,0.33705583756345175,0.22465022776254365,0.19518602422071485,0.17213639159734906,3480.046
3325,2.281974762785736,0.32806859205776173,0.19284018266572672,0.22549371024788342,0.1954424183038294,2.150722478666613,0.3634517766497462,0.2885689507692975,0.22447471040508188,0.21044534910574897,4199.338
3879,2.209370114312706,0.3500225631768953,0.21654045675721698,0.2474054777910083,0.2180852938816592,2.0834354104534274,0.3928934010152284,0.243512888213422,0.2290561414678995,0.21265608665132157,4876.458
4433,2.1343805417687456,0.37190884476534297,0.23287195520950904,0.2601637274346395,0.23278800751300707,2.0719886691339555,0.3695431472081218,0.26071430250568595,0.22824616168129608,0.21357075354257532,5537.939
4987,2.099409832420762,0.37481949458483754,0.2357696610953323,0.26266921901851115,0.23575651864100328,1.978834580990576,0.3979695431472081,0.3188118210852021,0.2733864294319174,0.2519761708524919,6256.416
5541,2.0547265784835127,0.392351083032491,0.2510540071607556,0.2748343647167568,0.250597559372051,1.9721214002178562,0.41116751269035534,0.2875246728565744,0.2625866267115958,0.24461749205848698,6975.073
