step,T_Loss,T_Accuracy,T_Precision,T_Recall,T_F1,V_Loss,V_Accuracy,V_Precision,V_Recall,V_F1,Elapsed_time
555,3.0302556004334873,0.1763312274368231,0.06820945623647198,0.12656541166491345,0.07939387894784959,2.7843354440504506,0.22538071065989848,0.060503139568061304,0.10377108001101679,0.06685793035602847,560.672
1109,2.7318949832812973,0.23310018050541514,0.10963846275648231,0.1655266777414073,0.12054024077729111,2.4994668902889376,0.2913705583756345,0.1175941628357879,0.15745301064773243,0.11530069390975531,1128.387
1663,2.549341703795354,0.27861010830324906,0.14987650200271338,0.19327043509014852,0.15661496761609525,2.4083004651531095,0.3116751269035533,0.1551242469263936,0.19728921303942387,0.15765297418162824,1719.122
2217,2.4505521818618914,0.2900270758122744,0.16428777358518315,0.20115149145781985,0.16832334181139744,2.4356779802230095,0.2883248730964467,0.14167369148437953,0.1659262109935499,0.13541632732305314,2306.529
2771,2.3546017991506667,0.32308212996389896,0.1874052896563843,0.22598176987849358,0.19220544166494855,2.190110283513223,0.35431472081218274,0.2169852889468312,0.2229312652640826,0.19558764099648054,2869.114
3325,2.2413870283412587,0.3446525270758123,0.20796379502285625,0.2437995210635963,0.21150899464002007,2.1951111305144524,0.3532994923857868,0.20613882290444357,0.2055138212095334,0.17593198411287303,3467.417
3879,2.186305775539109,0.3582581227436823,0.21925993149933484,0.25185394688018303,0.22115279786489486,2.0726043851144853,0.37969543147208124,0.2887415182893591,0.2709485919519458,0.25967897084699765,4058.091
4433,2.1141661493786836,0.371322202166065,0.23341569271523901,0.26092567125020716,0.2329868091056343,2.069827748883155,0.3918781725888325,0.30420504041053253,0.28660928779732453,0.2580942826363787,4654.257
4987,2.0814909855381245,0.3842283393501805,0.24283800312916767,0.27117939408110253,0.24332106254108624,1.8853508637797447,0.4233502538071066,0.3432430321975271,0.29515063762910715,0.28864331515688224,5268.881
5541,2.0427051851465383,0.3898240072202166,0.24625743190254384,0.26960145600168844,0.2451136898454198,1.9457354353320213,0.41421319796954315,0.36260251106856856,0.30527615087995386,0.2950417709092121,5876.642
6095,1.9931894902287839,0.40214350180505415,0.2587408920325107,0.2832010758637167,0.2578438824210847,1.881183543512898,0.4131979695431472,0.36669926428206734,0.29352057524828695,0.2788718389684399,6429.725
6649,1.9793469686370464,0.4035198555956679,0.25925245514275114,0.28494877292203064,0.2591922709283496,1.9065554949545092,0.40913705583756343,0.32975235725465674,0.3254274860888877,0.2939514859353901,7023.593
7203,1.931080741357287,0.425293321299639,0.27857752771211686,0.30100636451223706,0.27657981283773536,1.826338529586792,0.4558375634517767,0.3856798138199286,0.34123840551040396,0.32978529976148796,7640.373
7757,1.924208949834431,0.42127707581227436,0.2779130289841689,0.3000458850015376,0.27545447144789587,1.9293915552477683,0.41725888324873095,0.34603056383893094,0.3179940257058319,0.2990238859566697,8201.842
8311,1.9028998553107361,0.43219765342960287,0.2828416574693998,0.3067042838811955,0.2818110338580529,1.9546653955213484,0.4050761421319797,0.3519167690323305,0.3034822355215595,0.2893885770656753,8796.132
8865,1.8809110900985635,0.4351759927797834,0.2917654630542486,0.3108210979865429,0.28837770355233294,1.6833797943207525,0.49238578680203043,0.43171906540085414,0.3895745122596081,0.3831475810014564,9401.391
9419,1.856774392756314,0.4453971119133574,0.29927287495462834,0.31832259109868283,0.2955055734071775,1.7611347263859165,0.4517766497461929,0.356338320603114,0.3378181315437173,0.32616258424684147,10003.004
9973,1.8543303892930922,0.4437725631768953,0.2942517672370324,0.3128745892000183,0.2911182037432225,1.7368432821766022,0.46294416243654823,0.3657592648301774,0.365782534392888,0.3423826922632728,10623.737
10527,1.8307113559237456,0.4496841155234657,0.30565777273598405,0.3241176980743428,0.3018779235331653,1.8098896741867065,0.44771573604060916,0.3866297577703344,0.3729675263352821,0.3468743226908691,11241.998
11081,1.7919382826300734,0.45798736462093864,0.31192467742792035,0.32726541867082537,0.30717148038779246,1.7234590524627316,0.45989847715736043,0.41565245910001,0.3379353416381269,0.33014913868521883,11841.506
