step,T_Loss,T_Accuracy,T_Precision,T_Recall,T_F1,V_Loss,V_Accuracy,V_Precision,V_Recall,V_F1,Elapsed_time
278,2.483256690768989,0.37026173285198555,0.20714044862159164,0.26511398975033346,0.2158692729198055,1.7375695282413113,0.5431472081218274,0.43342346544309684,0.369593913326661,0.35191019477784863,597.531
555,1.625201808201277,0.5748837128575396,0.39781227548818865,0.43441236099772196,0.3975419729881227,1.3218674717410919,0.6426395939086295,0.5147783420347178,0.5035432629273577,0.4905146560364214,1169.976
832,1.3268277427780069,0.6473288669813941,0.4852985344061422,0.5077359571728501,0.47846351979673274,1.0910679736445028,0.7035532994923858,0.6008845583066492,0.5785587786466517,0.57239524744651,1741.239
1109,1.173541096143344,0.6776242710358233,0.526133320426522,0.5408697835419188,0.5168031112094256,0.9949740075295971,0.7106598984771574,0.6223742981648954,0.6057816279990279,0.591560754119946,2333.363
1386,1.0653097088371373,0.7080151346848098,0.5565974266125823,0.5637975817058808,0.545345810810235,0.9342683169149584,0.7289340101522843,0.653693626098533,0.6249877373504225,0.6200919854061,2904.598
1663,0.9866942674029174,0.717318106081644,0.5735214134114731,0.5788751175381958,0.5614779671620452,0.8667738706834854,0.7532994923857868,0.6877485212578648,0.6650399433528926,0.659109913303947,3474.027
1940,0.9649173181625049,0.7203728131074701,0.5780783118533692,0.5812649468118997,0.5650063347607758,0.8626230580191458,0.7441624365482233,0.6687372891672885,0.6612121326405447,0.6532012654742966,4045.257
2217,0.9456188782027483,0.7241304498750347,0.5806179614249559,0.5833198049930797,0.5676003572556041,0.8950107184148604,0.7401015228426396,0.7002518414631913,0.6516000573660521,0.6424011659810944,4635.001
2494,0.9195246168207175,0.726629755623438,0.5851866450846984,0.5880229635471297,0.5718925259349433,0.8180877931656376,0.7532994923857868,0.7097927905086735,0.6732848332267921,0.6708951110526405,5239.655
2771,0.8542674076255908,0.7462336850874757,0.613600880933907,0.6164529976375278,0.6007338477476658,0.7302992238152411,0.7786802030456853,0.7329888600277654,0.6955550663354888,0.6952685711219886,5803.031
3048,0.8351999641755858,0.7506595390169398,0.6172909926780173,0.6188173783311177,0.6038295433360314,0.805073490065913,0.7553299492385787,0.7145333277318058,0.6864820844315392,0.6858215599494909,6376.129
3325,0.8138541691139717,0.7574892391002499,0.6246600907026765,0.6276322146516096,0.6122498276180546,0.7067674436876851,0.7847715736040609,0.7435214445731526,0.713947767299706,0.7157368728956284,6975.111
3602,0.7919304016910305,0.765360316578728,0.6335260036923461,0.6365852958469986,0.6213338145577458,0.811052841524924,0.7746192893401015,0.7167999985239583,0.7151526238904177,0.7047794066848709,7523.821
3879,0.8091053877711727,0.7572028603165788,0.6198394740992643,0.6231662993835677,0.6074563268684186,0.7446998021294994,0.7725888324873097,0.7116746711731772,0.7062215308391214,0.6977023280557177,8102.059
4156,0.7747389858164943,0.760839003054707,0.6275796033435346,0.6278205450635946,0.6141165875985396,0.6859181581004974,0.7868020304568528,0.7239647970531402,0.716250242521707,0.7079961353235037,8690.946
4433,0.763220479342051,0.7702374340460982,0.639398758610217,0.6388962893047304,0.6260098695127791,0.6614578135551945,0.8030456852791878,0.7488482473594102,0.7280366899704391,0.7303940552862646,9273.354
4710,0.7504448310778029,0.7672261177450708,0.6385664682285145,0.638377082205395,0.6248814197124951,0.6833666284238139,0.7969543147208121,0.7547696029921237,0.7244625446344528,0.7177928203681164,9853.448
4987,0.7151155486864303,0.7789155790058317,0.6555177080942465,0.6555165770602794,0.6418481691139509,0.6962244404900458,0.7868020304568528,0.7084756095137779,0.7290685450602916,0.713265336071897,10433.699
5264,0.6965563751837837,0.789129755623438,0.6662719657251369,0.6665785283756417,0.6531754486354154,0.6729206207298464,0.8020304568527918,0.7639123101449603,0.7428085396649697,0.73918338924068,10998.483
5541,0.6924412146694824,0.7833761455151347,0.6555335192160057,0.6556591329394147,0.6423184813134248,0.6388667418110755,0.8010152284263959,0.7527970510461971,0.7297260025933922,0.7263821529558635,11619.173
