step,T_Loss,T_Accuracy,T_Precision,T_Recall,T_F1,V_Loss,V_Accuracy,V_Precision,V_Recall,V_F1,Elapsed_time
278,2.3890351125909963,0.38425090252707583,0.21896616403190827,0.2730820963486065,0.22566987892447307,1.679234100926307,0.550253807106599,0.45028238183830493,0.3766325215654939,0.3505474850098598,588.896
555,1.5752701290247673,0.5801773812829769,0.40309692361736127,0.44002136897205524,0.4026914609002445,1.2569779888276131,0.6842639593908629,0.5991350174448153,0.5451374952339956,0.5431467664976524,1183.016
832,1.2879350460823693,0.6536986253818383,0.4920263895905296,0.5138491482910876,0.4852567638218602,1.0988899277102562,0.6954314720812182,0.6104838124949626,0.5780017143130919,0.568140774933103,1773.416
1109,1.1287928475369615,0.6897736739794501,0.5407481295723554,0.5575542524363698,0.5322857808958436,0.9943644981230458,0.7299492385786802,0.6332388353643317,0.6293638690521248,0.6146393006888965,2342.667
1386,1.0696129646111912,0.6967942932518745,0.5455204103683957,0.5565820084767542,0.5348651988558761,0.9142518620337209,0.7421319796954314,0.6413766427935981,0.6397135861673519,0.6222353301739936,2896.317
1663,0.9751606222094181,0.723340738683699,0.5817546680598811,0.5862388709764293,0.5691147745871022,0.8288801225923723,0.7604060913705584,0.6868751557117114,0.6812198111998795,0.6629374255718012,3496.499
1940,0.9186514505195273,0.7391002499305748,0.6015168262516428,0.6055426941811812,0.5889317601762549,0.8193890836931044,0.7411167512690355,0.6442274950463122,0.6432602529879894,0.6276089486490221,4106.555
2217,0.8917028387531046,0.7425107608997501,0.6072202512619695,0.6067179271175469,0.5926043927533592,0.7593458814005698,0.7736040609137056,0.6986556025275965,0.6848296567352689,0.669805994177382,4674.159
2494,0.8544002304438649,0.7507549986114967,0.6171251042935008,0.6175831021063675,0.6028456903289401,0.7370623273234214,0.7746192893401015,0.7091692691552719,0.6799817831568119,0.6692783595640421,5236.282
2771,0.833185829733253,0.7537402804776451,0.624246413682501,0.6239874593041032,0.61035965423741,0.7618729327955553,0.7644670050761422,0.7031015379082943,0.6553375888136812,0.648444035783541,5838.425
3048,0.8316520667678613,0.7513103998889198,0.615244079284154,0.6212009377385416,0.6039480918954305,0.8207182018987594,0.7451776649746192,0.7254352537219393,0.6610279747862229,0.6575830132658759,6456.153
3325,0.8585441349215456,0.7380675506803666,0.60735918661391,0.6102841989286545,0.5934941296848558,0.7804107416060663,0.751269035532995,0.7156579637154088,0.6575648946563206,0.6535922892705045,7029.336
3602,0.8066890716337555,0.7521087892252152,0.6203116783609453,0.6199997555593214,0.6056004236576508,0.7311429371756892,0.7847715736040609,0.7511335346256139,0.692505870684325,0.6836062178412848,7571.769
3879,0.7529535602361287,0.7767200083310192,0.6532734953999284,0.652249178675124,0.6395379342101806,0.7084031345382813,0.782741116751269,0.7545741347105624,0.7112280106456543,0.6996266385721267,8150.942
4156,0.7323101833193741,0.7768328242154957,0.6465521842663096,0.6490672642102249,0.6344197748963394,0.6871847327678434,0.7888324873096447,0.7229371209620487,0.693773505945558,0.6855470523912478,8744.325
4433,0.7234687115526371,0.7803040821993891,0.6572890660961505,0.6573272195112945,0.6441625044925934,0.685771240342048,0.783756345177665,0.7382424786922245,0.7039569309242326,0.6866074746728973,9334.292
4710,0.7286582609591501,0.778386212163288,0.6501080937550582,0.6521048613614904,0.6377534194079407,0.6767361615934679,0.7857868020304568,0.7641417582123604,0.7162720474665132,0.7097372157117734,9915.747
4987,0.7133460940006408,0.7833240766453763,0.6578240960778559,0.6591730686001965,0.6450580917641611,0.6387922485028544,0.798984771573604,0.7549256891912919,0.7170949031452254,0.713884974831619,10549.086
5264,0.7299555570747878,0.7769456400999722,0.6530181945228921,0.653177813951134,0.6395456355676964,0.6663424651468953,0.7969543147208121,0.7849342674521482,0.7084169051005562,0.7092500177453374,11179.387
5541,0.6919078088839562,0.7878627464593169,0.6650979045086949,0.6657424645827369,0.6527331032179524,0.6431050367893711,0.8081218274111676,0.7475207628953117,0.7291284333531254,0.7193948989907912,11761.710
