step,T_Loss,T_Accuracy,T_Precision,T_Recall,T_F1,V_Loss,V_Accuracy,V_Precision,V_Recall,V_F1
0,3.711515426635742,0.015625,0.00625,0.005208333333333333,0.005681818181818181,nan,nan,nan,nan,nan
1,3.630499839782715,0.09375,0.03225806451612903,0.05591397849462366,0.04064752451849226,nan,nan,nan,nan,nan
2,3.4733457565307617,0.09375,0.04575596816976127,0.03879310344827586,0.03753781004234725,nan,nan,nan,nan,nan
3,3.2768473625183105,0.140625,0.06548241030999652,0.06867816091954022,0.06062530935489193,nan,nan,nan,nan,nan
4,3.4733219146728516,0.15625,0.03882275132275132,0.05472222222222223,0.04377289377289377,nan,nan,nan,nan,nan
5,3.337834358215332,0.15625,0.04979790324617911,0.06600985221674877,0.05325670498084292,nan,nan,nan,nan,nan
6,3.2143940925598145,0.15625,0.03192982456140351,0.051515151515151514,0.035150678628939495,nan,nan,nan,nan,nan
7,3.1980738639831543,0.234375,0.08652597402597403,0.13316326530612244,0.09255089717046239,nan,nan,nan,nan,nan
