step,T_Loss,T_Accuracy,T_Precision,T_Recall,T_F1,V_Loss,V_Accuracy,V_Precision,V_Recall,V_F1,Elapsed_time
555,2.183500325098795,0.3941787003610108,0.23943512978805714,0.28030119106943213,0.2442518292907614,1.5258234239393664,0.5654822335025381,0.48806762180929814,0.42331172116330096,0.41053177443788014,839.333
1109,1.2774471519010593,0.6152301444043321,0.46266337139213964,0.4665659847170247,0.45416292201892605,1.2148470167190797,0.6192893401015228,0.5868539040356859,0.5140751604896365,0.5001946677592921,1685.463
1663,1.0170477540484404,0.6907265342960289,0.5439399639924978,0.5441382482835929,0.5347853100243971,1.0387633192923762,0.6964467005076143,0.6552861947934125,0.6322136293252967,0.5946869474092992,2524.011
2217,0.8554399754542736,0.7313628158844766,0.5865784097689472,0.5864669708141679,0.577831156246023,0.8420243719893117,0.7593908629441625,0.6955787658539003,0.7002500287410041,0.6782850996530476,3383.506
2771,0.7733879136425924,0.7598149819494585,0.6284548710843926,0.6277561343730824,0.6197866637712119,0.8279277595781511,0.7451776649746192,0.6725150572511284,0.6615457165557652,0.6411996321422787,4250.898
3325,0.7212463256092708,0.7731498194945848,0.6452486845797211,0.643561444581063,0.6361404251569464,0.6957222441992452,0.7888324873096447,0.7491589752073364,0.7385186250753826,0.7227604421346434,5122.421
3879,0.6568430730340068,0.7907716606498194,0.6673490173416164,0.6655495583733502,0.6594447115078758,0.6699921959830869,0.7695431472081218,0.7619276170252874,0.7161295521104902,0.7104369843419424,5973.774
4433,0.6263595845160287,0.7986236462093863,0.6805177487978167,0.677894954682584,0.6718131939254894,0.6901507389641577,0.7857868020304568,0.7341565442287796,0.7325319633817398,0.720051367219726,6818.749
4987,0.6078231233014096,0.8053925992779783,0.6854864069836479,0.6824049181642524,0.6770591137226295,0.7346832859179666,0.7807106598984772,0.7263919909401646,0.7335567605983228,0.7071571394722733,7655.228
5541,0.5802471488109027,0.815072202166065,0.7027450471966544,0.7019819772727139,0.6957846056770373,0.6061186130729413,0.8060913705583757,0.7600707601211888,0.7416603793819818,0.734702523785246,8470.608
6095,0.5423222858028399,0.8261281588447653,0.7144847255386914,0.7137501784887043,0.7075496235199575,0.8008120468547267,0.7654822335025381,0.7084527724535677,0.6965876804089172,0.6777637862429793,9324.441
6649,0.5272700456155982,0.830595667870036,0.721053965167351,0.7177046559015441,0.7132147733903866,0.6175659313317268,0.8091370558375635,0.7593119779846219,0.7516301960780044,0.7388961166557444,10178.849
7203,0.5191225668865959,0.827865523465704,0.7206827815470562,0.7148492449672795,0.7115989573400826,0.665347125501402,0.7959390862944162,0.7583473514879553,0.7157305312476226,0.717424172677725,11042.787
7757,0.5032665943357058,0.8355821299638989,0.7290908054846229,0.7253075778443461,0.7212771952269499,0.6219880280475463,0.8152284263959391,0.7741133350928917,0.7636410780406979,0.7499921114158627,11886.681
8311,0.48091324053314727,0.8393727436823104,0.7328543059928441,0.7318682310174666,0.7262675524445401,0.5478149605614524,0.8284263959390863,0.786198032154789,0.7792948686660617,0.7726688776814201,12758.117
8865,0.4741385736996947,0.8442915162454874,0.7430084133126188,0.7402004561467892,0.7357066355560758,0.6345339887324841,0.8060913705583757,0.7446970085672951,0.7570792048159932,0.7367563527725085,13615.713
9419,0.4453013778364938,0.8522337545126354,0.7526902125990975,0.7493068778585212,0.7452481982715216,0.6324127561623051,0.8050761421319796,0.7468279438643216,0.7238375212762362,0.7157971724687873,14494.101
9973,0.459648057764618,0.8478564981949458,0.7483726004817342,0.7451515411245524,0.7408182286773309,0.5723784031166185,0.8233502538071066,0.7840857206299434,0.7567381981352452,0.7554507760752557,15335.313
10527,0.4384342885781281,0.8600406137184116,0.7651870422299181,0.763393158026751,0.7583767864465893,0.5634627357846306,0.8263959390862944,0.7659824118998874,0.761391807045758,0.7530742779785806,16197.448
11081,0.42377511727949774,0.8612364620938628,0.7659688745920419,0.7640722606408588,0.7594200817594994,0.5933864110059315,0.8182741116751269,0.7600693975886297,0.7568639513617686,0.7480736752355396,17046.124
