step,T_Loss,T_Accuracy,T_Precision,T_Recall,T_F1,V_Loss,V_Accuracy,V_Precision,V_Recall,V_F1,Elapsed_time
555,2.4018548262248403,0.3773691335740072,0.23093323490923093,0.26442108705522077,0.23424781202245448,1.573779538754494,0.6030456852791878,0.5009077171558329,0.4282337703515755,0.4184895717919369,696.940
1109,1.594969054744562,0.5663357400722022,0.4113492571837556,0.42217653346469536,0.4050292715343961,1.1181740799257833,0.7045685279187818,0.5796274866470739,0.5654825876364802,0.5581216766776561,1430.678
1663,1.31644825373746,0.636845667870036,0.4866024369772263,0.4880048189772286,0.4767275587107932,0.9539322112837145,0.7421319796954314,0.6908426122278357,0.6182089343821497,0.6185894389304998,2139.847
2217,1.1946443234324886,0.6565207581227437,0.5083761687644792,0.5082568736830528,0.49879547987465017,0.8702619330536935,0.7553299492385787,0.6544023960879107,0.6367275410360834,0.6294246347480842,2814.523
2771,1.1382175405318127,0.666110108303249,0.5182101311051333,0.5123079350384908,0.5060832310119743,0.8418831955040654,0.7390862944162436,0.6374386392209823,0.6315624550231114,0.6218201734311833,3513.042
3325,1.0431930488412562,0.6956678700361011,0.5544193030140816,0.5467239664843214,0.5417194812049826,0.7810931023090116,0.7776649746192893,0.737166617758777,0.6637195357953793,0.6604556255867982,4202.434
3879,0.9947733100140568,0.7106723826714801,0.5669944424092065,0.5613015296481658,0.5557972973623407,0.7433244160586788,0.7776649746192893,0.6898019920426911,0.6713657875110297,0.6677732183978907,4884.101
4433,0.9553396789498277,0.7148691335740073,0.5725724804970451,0.5678022958926063,0.5612033174818075,0.7673313535990254,0.7705583756345178,0.6992529966763762,0.671906398630145,0.6691216807870469,5576.287
4987,0.9449801705912132,0.7193817689530686,0.5848751265216691,0.5771381659673399,0.5719637980167321,0.7166387799286074,0.7918781725888325,0.6986830481938711,0.700147062954702,0.687328928494391,6237.562
5541,0.9185812544844211,0.7264891696750903,0.5950812019316064,0.5870831245719162,0.5820169071479306,0.7013462560792123,0.7918781725888325,0.7046797704274836,0.697441444574457,0.6930858907267947,6919.144
6095,0.9038048074563918,0.7272111913357401,0.5973923479735596,0.5892166707314355,0.5844237920763727,0.6816860949320178,0.7868020304568528,0.6998744348555505,0.692108997426808,0.6860186837810677,7602.236
6649,0.8638940456757046,0.7406588447653429,0.607699862599704,0.599686823572848,0.5952651470397378,0.6759977047481844,0.8030456852791878,0.7407444993034143,0.7156165874248694,0.714729896499334,8274.136
7203,0.8877017353577304,0.7312500000000001,0.5980862721327679,0.5896482760175247,0.5849793005448825,0.7167246259989277,0.7847715736040609,0.7115119932388643,0.6856498712881514,0.6762803485387083,8992.319
7757,0.8708194431845462,0.7358980144404332,0.6003625218587149,0.5949143843242736,0.588856640242035,0.6996373305878332,0.7817258883248731,0.7025590946313629,0.6963527921150345,0.6869158999742748,9683.898
8311,0.9322187593374872,0.7158393501805054,0.5781829110571108,0.5743187036726812,0.5673648129106182,0.6771963229102473,0.7878172588832487,0.7079887503384624,0.6960222285672732,0.6858745878723402,10391.695
8865,0.847583106251615,0.7436146209386281,0.6129426658088177,0.6078478404333534,0.601930625804092,0.6960242758354833,0.7878172588832487,0.7163288914139139,0.69505762008806,0.6905581418533234,11102.502
9419,0.8587362321113852,0.7380640794223826,0.6051549727501987,0.5997982086968359,0.5937202481053606,0.634969798307265,0.8121827411167513,0.7336070159968174,0.7265895755576892,0.7188035492659114,11801.171
9973,0.8229367464565628,0.7452842960288808,0.6130164905383276,0.606695898387155,0.6012206899226917,0.6335621634798665,0.8060913705583757,0.7425783099152973,0.7094682261376045,0.7043545632299082,12505.440
10527,0.8373527010021873,0.7420803249097473,0.6125730815553494,0.6054889358557796,0.6002930362893235,0.6563320604543532,0.7939086294416243,0.7227053150889913,0.7299078659794531,0.7135842101519261,13173.128
11081,0.8105527451429987,0.7535198555956678,0.6272432380918307,0.6220423853644471,0.6160409014456091,0.6419187683251596,0.8020304568527918,0.7072258670783428,0.7232925885290145,0.708392678561304,13838.847
